CustomerID	Gender	Age	Under30	SeniorCitizen	Married	Dependents	NumberOfDependents	ServiceID
7359-SSBJK	Female	80	No	Yes	No	No	0	S0450
0685-MLYYM	Female	74	No	Yes	No	No	0	S0451
7957-RYHQD	Female	65	No	Yes	No	No	0	S0452
6230-BSUXY	Female	71	No	Yes	No	No	0	S0453
3990-QYKBE	Male	74	No	Yes	Yes	No	0	S0454
9274-CNFMO	Male	76	No	Yes	Yes	No	0	S0455
3005-NFMTA	Male	73	No	Yes	No	No	0	S0456
5389-FFVKB	Male	71	No	Yes	Yes	No	0	S0457
8444-WRIDW	Female	72	No	Yes	No	No	0	S0458
5868-YWPDW	Male	76	No	Yes	Yes	No	0	S0459
1273-MTETI	Female	69	No	Yes	No	No	0	S0460
5480-HPRRX	Female	80	No	Yes	No	No	0	S0461
7234-FECYN	Female	78	No	Yes	No	No	0	S0462
1400-MMYXY	Male	71	No	Yes	Yes	No	0	S0463
7142-HVGBG	Male	73	No	Yes	Yes	No	0	S0464
1564-NTYXF	Female	79	No	Yes	No	No	0	S0465
0886-QGENL	Female	72	No	Yes	Yes	No	0	S0466
8739-WWKDU	Male	69	No	Yes	No	No	0	S0467
8685-WHQPW	Female	79	No	Yes	No	No	0	S0468
7240-FQLHE	Female	68	No	Yes	Yes	No	0	S0469
6664-FPDAC	Female	77	No	Yes	No	No	0	S0470
0786-VSSUD	Male	68	No	Yes	No	No	0	S0471
6583-QGCSI	Female	79	No	Yes	Yes	No	0	S0472
1980-KXVPM	Female	68	No	Yes	No	No	0	S0473
0723-DRCLG	Female	73	No	Yes	Yes	No	0	S0474
6894-LFHLY	Male	79	No	Yes	No	No	0	S0475
8361-LTMKD	Male	75	No	Yes	Yes	No	0	S0476
3841-NFECX	Female	69	No	Yes	Yes	No	0	S0477
4929-XIHVW	Male	79	No	Yes	Yes	No	0	S0478
3413-BMNZE	Male	71	No	Yes	No	No	0	S0479
8012-SOUDQ	Female	65	No	Yes	No	No	0	S0480
6575-SUVOI	Female	65	No	Yes	Yes	No	0	S0481
4667-QONEA	Female	72	No	Yes	Yes	No	0	S0482
5067-XJQFU	Male	77	No	Yes	Yes	No	0	S0483
1891-QRQSA	Male	71	No	Yes	Yes	No	0	S0484
2673-CXQEU	Female	73	No	Yes	No	No	0	S0485
0191-ZHSKZ	Male	80	No	Yes	No	No	0	S0486
2424-WVHPL	Male	79	No	Yes	No	No	0	S0487
5386-THSLQ	Female	65	No	Yes	Yes	No	0	S0488
2639-UGMAZ	Male	73	No	Yes	No	No	0	S0489
3146-MSEGF	Female	71	No	Yes	Yes	No	0	S0490
1131-QQZEB	Male	66	No	Yes	Yes	No	0	S0491
2504-DSHIH	Male	66	No	Yes	Yes	No	0	S0492
9058-HRZSV	Female	77	No	Yes	Yes	No	0	S0493
4522-AKYLR	Female	68	No	Yes	No	No	0	S0494
0221-WMXNQ	Male	66	No	Yes	No	No	0	S0495
5046-NUHWD	Female	69	No	Yes	Yes	No	0	S0496
7529-ZDFXI	Male	79	No	Yes	Yes	No	0	S0497
3197-ARFOY	Female	67	No	Yes	No	No	0	S0498
4716-HHKQH	Male	68	No	Yes	Yes	No	0	S0499
3179-GBRWV	Male	79	No	Yes	Yes	No	0	S0500
4847-TAJYI	Female	77	No	Yes	No	No	0	S0501
6851-WEFYX	Male	73	No	Yes	Yes	No	0	S0502
3167-SNQPL	Male	71	No	Yes	Yes	Yes	1	S0503
2799-ARNLO	Female	67	No	Yes	Yes	No	0	S0504
5701-YVSVF	Female	68	No	Yes	Yes	No	0	S0505
5697-GOMBF	Female	75	No	Yes	Yes	Yes	3	S0506
2739-CACDQ	Female	79	No	Yes	No	No	0	S0507
6035-BXTTY	Female	69	No	Yes	No	No	0	S0508
0021-IKXGC	Female	72	No	Yes	No	No	0	S0509
4654-DLAMQ	Female	69	No	Yes	Yes	No	0	S0510
4115-NZRKS	Female	72	No	Yes	No	No	0	S0511
3351-NGXYI	Female	70	No	Yes	No	No	0	S0512
8204-YJCLA	Male	78	No	Yes	Yes	No	0	S0513
9774-NRNAU	Male	77	No	Yes	Yes	No	0	S0514
0224-RLWWD	Female	73	No	Yes	No	No	0	S0515
3951-NJCVI	Female	76	No	Yes	Yes	No	0	S0516
0177-PXBAT	Male	78	No	Yes	Yes	No	0	S0517
2519-ERQOJ	Male	74	No	Yes	No	No	0	S0518
0111-KLBQG	Male	71	No	Yes	Yes	Yes	1	S0519
1996-DBMUS	Female	72	No	Yes	Yes	No	0	S0520
2055-SIFSS	Female	75	No	Yes	Yes	No	0	S0521
2806-MLNTI	Male	79	No	Yes	Yes	No	0	S0522
5628-RKIFK	Female	76	No	Yes	No	No	0	S0523
5760-WRAHC	Female	78	No	Yes	No	No	0	S0524
1480-BKXGA	Male	75	No	Yes	Yes	No	0	S0525
9076-AXYIK	Male	66	No	Yes	Yes	No	0	S0526
4933-IKULF	Female	71	No	Yes	No	No	0	S0527
3780-DDGSE	Male	77	No	Yes	Yes	Yes	1	S0528
4612-SSVHJ	Female	74	No	Yes	No	No	0	S0529
5756-OZRIO	Male	73	No	Yes	Yes	No	0	S0530
4513-CXYIX	Female	73	No	Yes	Yes	No	0	S0531
4332-MUOEZ	Male	78	No	Yes	Yes	No	0	S0532
6705-LXORM	Female	79	No	Yes	Yes	No	0	S0533
4109-CYRBD	Male	77	No	Yes	Yes	No	0	S0534
8606-CIQUL	Male	77	No	Yes	Yes	Yes	1	S0535
0356-OBMAC	Female	80	No	Yes	No	No	0	S0536
1297-VQDRP	Male	80	No	Yes	Yes	Yes	1	S0537
4676-MQUEA	Male	80	No	Yes	Yes	No	0	S0538
7025-WCBNE	Male	74	No	Yes	No	No	0	S0539
6030-REHUX	Female	76	No	Yes	Yes	No	0	S0540
6522-YRBXD	Male	68	No	Yes	Yes	No	0	S0541
6689-VRRTK	Female	71	No	Yes	No	No	0	S0542
7134-MJPDY	Female	69	No	Yes	No	No	0	S0543
4881-JVQOD	Male	73	No	Yes	Yes	Yes	3	S0544
6797-UCJHZ	Female	74	No	Yes	Yes	No	0	S0545
2469-DTSGX	Female	72	No	Yes	No	No	0	S0546
4908-XAXAY	Female	70	No	Yes	No	No	0	S0547
3509-GWQGF	Male	74	No	Yes	No	No	0	S0548
3729-OWRVL	Male	80	No	Yes	No	No	0	S0549
7251-LJBQN	Female	74	No	Yes	No	No	0	S0550
2682-KEVRP	Female	65	No	Yes	No	No	0	S0551
9978-HYCIN	Male	72	No	Yes	Yes	Yes	1	S0552
8329-UTMVM	Male	76	No	Yes	No	No	0	S0553
6952-OMNWB	Male	75	No	Yes	Yes	No	0	S0554
6549-YMFAW	Male	70	No	Yes	Yes	No	0	S0555
1307-TVUFB	Male	66	No	Yes	No	No	0	S0556
7503-MIOGA	Female	68	No	Yes	Yes	No	0	S0557
2499-AJYUA	Female	69	No	Yes	Yes	No	0	S0558
6919-ELBGL	Male	75	No	Yes	Yes	No	0	S0559
3966-HRMZA	Female	74	No	Yes	No	No	0	S0560
5671-RQRLP	Female	72	No	Yes	Yes	No	0	S0561
4785-NKHCX	Male	65	No	Yes	No	No	0	S0562
4250-WAROZ	Male	70	No	Yes	Yes	Yes	3	S0563
3523-BRGUW	Male	65	No	Yes	No	No	0	S0564
2123-AGEEN	Female	66	No	Yes	No	No	0	S0565
1258-YMZNM	Female	70	No	Yes	No	No	0	S0566
6259-WJQLC	Male	77	No	Yes	No	No	0	S0567
7508-SMHXL	Female	72	No	Yes	No	No	0	S0568
3956-CJUST	Female	67	No	Yes	No	No	0	S0569
4824-GUCBY	Female	77	No	Yes	No	No	0	S0570
6630-UJZMY	Female	73	No	Yes	Yes	No	0	S0571
9904-EHEVJ	Female	66	No	Yes	Yes	Yes	1	S0572
2826-DXLQO	Male	80	No	Yes	Yes	No	0	S0573
9489-UTFKA	Male	76	No	Yes	Yes	No	0	S0574
4849-PYRLQ	Female	80	No	Yes	No	No	0	S0575
2858-EIMXH	Female	69	No	Yes	Yes	No	0	S0576
6419-ZTTLE	Male	69	No	Yes	Yes	No	0	S0577
8242-SOQUO	Female	73	No	Yes	No	No	0	S0578
7460-ITWWP	Female	67	No	Yes	Yes	No	0	S0579
7868-TMWMZ	Female	69	No	Yes	Yes	No	0	S0580
4829-ZLJTK	Female	80	No	Yes	Yes	No	0	S0581
8883-GRDWQ	Male	68	No	Yes	No	No	0	S0582
9845-PEEKO	Female	71	No	Yes	No	No	0	S0583
1751-NCDLI	Male	74	No	Yes	Yes	No	0	S0584
2176-LVPNX	Female	69	No	Yes	No	No	0	S0585
3452-ABWRL	Male	70	No	Yes	No	No	0	S0586
1779-PWPMG	Female	73	No	Yes	Yes	No	0	S0587
3082-WQRVY	Male	73	No	Yes	Yes	No	0	S0588
2460-NGXBJ	Male	65	No	Yes	Yes	Yes	1	S0589
5268-DSMNQ	Female	65	No	Yes	Yes	No	0	S0590
6242-MBHPK	Female	67	No	Yes	Yes	No	0	S0591
4782-OSFXZ	Female	72	No	Yes	Yes	No	0	S0592
1282-IHQAC	Male	68	No	Yes	No	No	0	S0593
1641-RQDAY	Female	77	No	Yes	Yes	Yes	2	S0594
5461-QKNTN	Male	71	No	Yes	Yes	No	0	S0595
8089-UZWLX	Female	75	No	Yes	No	No	0	S0596
4468-KAZHE	Female	70	No	Yes	Yes	No	0	S0597
1543-LLLFT	Male	77	No	Yes	Yes	No	0	S0598
6507-ZJSUR	Male	76	No	Yes	Yes	No	0	S0599
9220-ZNKJI	Female	67	No	Yes	Yes	No	0	S0600
0723-VSOBE	Female	67	No	Yes	No	No	0	S0601
1004-NOZNR	Male	71	No	Yes	No	Yes	2	S0602
1251-STYSZ	Female	66	No	Yes	No	No	0	S0603
9681-KYGYB	Male	75	No	Yes	Yes	No	0	S0604
7005-CYUIL	Female	78	No	Yes	Yes	No	0	S0605
2388-LAESQ	Female	74	No	Yes	Yes	No	0	S0606
3108-PCCGG	Male	75	No	Yes	Yes	No	0	S0607
6729-GDNGC	Female	71	No	Yes	No	No	0	S0608
4238-HFHSN	Male	66	No	Yes	Yes	No	0	S0609
2692-BUCFV	Male	79	No	Yes	No	No	0	S0610
5651-WYIPH	Female	69	No	Yes	No	No	0	S0611
8752-GHJFU	Male	70	No	Yes	Yes	No	0	S0612
6896-SRVYQ	Male	69	No	Yes	No	No	0	S0613
9052-VKDUW	Female	68	No	Yes	Yes	No	0	S0614
2480-EJWYP	Female	66	No	Yes	Yes	No	0	S0615
6806-YDEUL	Female	67	No	Yes	No	No	0	S0616
0222-CNVPT	Male	69	No	Yes	No	No	0	S0617
6048-UWKAL	Female	73	No	Yes	Yes	No	0	S0618
9290-SHCMB	Female	74	No	Yes	No	No	0	S0619
2277-BKJKN	Female	70	No	Yes	Yes	No	0	S0620
8016-ZMGMO	Female	73	No	Yes	Yes	No	0	S0621
1728-CXQBE	Male	79	No	Yes	Yes	No	0	S0622
0481-SUMCB	Female	74	No	Yes	No	No	0	S0623
2811-POVEX	Female	74	No	Yes	Yes	Yes	3	S0624
7905-NJMXS	Male	68	No	Yes	Yes	No	0	S0625
9957-YODKZ	Male	75	No	Yes	Yes	No	0	S0626
3223-DWFIO	Male	77	No	Yes	No	No	0	S0627
3292-PBZEJ	Male	75	No	Yes	No	No	0	S0628
0993-OSGPT	Female	78	No	Yes	Yes	No	0	S0629
7108-DGVUU	Female	73	No	Yes	Yes	No	0	S0630
9906-NHHVC	Female	75	No	Yes	No	No	0	S0631
8152-UOBNY	Female	66	No	Yes	No	No	0	S0632
7351-KYHQH	Female	67	No	Yes	No	No	0	S0633
6374-NTQLP	Male	67	No	Yes	Yes	Yes	2	S0634
6267-DCFFZ	Female	68	No	Yes	Yes	No	0	S0635
2439-LYPMQ	Male	79	No	Yes	Yes	No	0	S0636
7426-WEIJX	Male	71	No	Yes	Yes	Yes	1	S0637
3761-FLYZI	Female	69	No	Yes	Yes	No	0	S0638
1060-ENTOF	Female	70	No	Yes	Yes	No	0	S0639
0999-QXNSA	Male	72	No	Yes	No	Yes	1	S0640
9365-SRSZE	Male	71	No	Yes	Yes	No	0	S0641
4918-FYJNT	Female	68	No	Yes	Yes	No	0	S0642
4854-CIDCF	Female	74	No	Yes	No	No	0	S0643
3280-MRDOF	Male	69	No	Yes	No	No	0	S0644
6407-UTSLV	Female	76	No	Yes	No	No	0	S0645
5935-FCCNB	Female	79	No	Yes	No	No	0	S0646
9705-IOVQQ	Male	80	No	Yes	Yes	Yes	2	S0647
1320-REHCS	Male	75	No	Yes	No	No	0	S0648
2057-BOYKM	Female	70	No	Yes	Yes	No	0	S0649
0134-XWXCE	Female	76	No	Yes	No	No	0	S0650
2307-FYNNL	Male	67	No	Yes	No	No	0	S0651
5605-XNWEN	Male	77	No	Yes	Yes	No	0	S0652
2519-LBNQL	Male	80	No	Yes	Yes	No	0	S0653
8623-ULFNQ	Female	79	No	Yes	No	No	0	S0654
7789-HKSBS	Female	79	No	Yes	Yes	No	0	S0655
2070-XYMFH	Female	66	No	Yes	No	No	0	S0656
5663-QBGIS	Male	65	No	Yes	Yes	No	0	S0657
3402-XRIUO	Female	73	No	Yes	Yes	No	0	S0658
8058-DMYRU	Male	69	No	Yes	No	No	0	S0659
3537-RYBHH	Female	78	No	Yes	Yes	No	0	S0660
0523-VNGTF	Female	78	No	Yes	No	No	0	S0661
7105-MXJLL	Female	76	No	Yes	Yes	No	0	S0662
7064-FRRSW	Male	71	No	Yes	No	No	0	S0663
1636-NTNCO	Male	72	No	Yes	No	No	0	S0664
3219-JQRSL	Female	70	No	Yes	Yes	No	0	S0665
1845-CSBRZ	Female	71	No	Yes	Yes	Yes	1	S0666
3723-BFBGR	Male	74	No	Yes	No	No	0	S0667
5692-ICXLW	Male	75	No	Yes	No	No	0	S0668
7020-OZKXZ	Female	65	No	Yes	No	No	0	S0669
0308-GIQJT	Male	80	No	Yes	No	No	0	S0670
8775-ERLNB	Male	76	No	Yes	Yes	No	0	S0671
8309-IEYJD	Female	73	No	Yes	No	No	0	S0672
7361-YPXFS	Female	67	No	Yes	No	No	0	S0673
6557-BZXLQ	Male	66	No	Yes	No	No	0	S0674
4832-VRBMR	Male	65	No	Yes	Yes	No	0	S0675
7901-TBKJX	Male	76	No	Yes	No	No	0	S0676
9919-FZDED	Male	79	No	Yes	Yes	No	0	S0677
7206-PQBBZ	Male	76	No	Yes	Yes	No	0	S0678
4079-VTGLK	Male	77	No	Yes	Yes	No	0	S0679
2931-VUVJN	Female	71	No	Yes	Yes	No	0	S0680
2878-RMWXY	Male	75	No	Yes	Yes	No	0	S0681
7375-WMVMT	Male	75	No	Yes	Yes	No	0	S0682
7622-FWGEW	Male	71	No	Yes	Yes	No	0	S0683
0380-NEAVX	Male	72	No	Yes	No	No	0	S0684
8495-LJDFO	Female	76	No	Yes	No	No	0	S0685
1302-UHBDD	Male	70	No	Yes	No	No	0	S0686
3597-YASZG	Female	73	No	Yes	Yes	No	0	S0687
3420-ZDBMA	Male	78	No	Yes	No	No	0	S0688
3398-GCPMU	Female	74	No	Yes	Yes	No	0	S0689
1013-QCWAM	Female	73	No	Yes	Yes	No	0	S0690
0336-PIKEI	Male	69	No	Yes	Yes	No	0	S0691
7322-OCWHC	Male	73	No	Yes	Yes	No	0	S0692
5732-IKGQH	Male	79	No	Yes	Yes	No	0	S0693
0093-EXYQL	Female	72	No	Yes	No	No	0	S0694
9168-INPSZ	Female	75	No	Yes	Yes	No	0	S0695
0015-UOCOJ	Female	68	No	Yes	No	No	0	S0696
5334-AFQJB	Male	66	No	Yes	No	No	0	S0697
2754-SDJRD	Female	74	No	Yes	No	No	0	S0698
1465-LNTLJ	Male	78	No	Yes	Yes	No	0	S0699
4706-DGAHW	Male	73	No	Yes	No	No	0	S0700
8552-OBVRU	Female	79	No	Yes	Yes	Yes	3	S0701
9776-OJUZI	Female	69	No	Yes	No	No	0	S0702
0869-PAPRP	Female	68	No	Yes	Yes	No	0	S0703
4238-JSSWH	Female	70	No	Yes	Yes	No	0	S0704
9121-PHQSR	Male	69	No	Yes	Yes	No	0	S0705
9796-MVYXX	Female	75	No	Yes	No	No	0	S0706
7268-IGMFD	Male	75	No	Yes	No	No	0	S0707
0013-SMEOE	Female	67	No	Yes	Yes	No	0	S0708
2573-GYRUU	Male	65	No	Yes	Yes	No	0	S0709
6486-LHTMA	Female	67	No	Yes	Yes	No	0	S0710
4083-BFNYK	Female	74	No	Yes	Yes	No	0	S0711
1089-HDMKP	Male	72	No	Yes	No	Yes	1	S0712
0141-YEAYS	Female	77	No	Yes	No	No	0	S0713
9603-OAIHC	Male	72	No	Yes	No	No	0	S0714
8406-LNMHF	Male	75	No	Yes	Yes	No	0	S0715
0023-UYUPN	Female	79	No	Yes	Yes	No	0	S0716
6360-SVNWV	Female	72	No	Yes	No	No	0	S0717
9050-IKDZA	Female	66	No	Yes	No	No	0	S0718
1197-BVMVG	Female	65	No	Yes	No	No	0	S0719
5198-EFNBM	Male	66	No	Yes	Yes	No	0	S0720
7516-GMHUV	Male	77	No	Yes	Yes	No	0	S0721
6614-YWYSC	Male	68	No	Yes	Yes	No	0	S0722
8735-SDUFN	Female	65	No	Yes	Yes	No	0	S0723
7016-NVRIC	Male	73	No	Yes	Yes	No	0	S0724
9825-YCXWZ	Female	69	No	Yes	No	No	0	S0725
2000-DHJUY	Female	67	No	Yes	Yes	No	0	S0726
9796-BPKIW	Male	67	No	Yes	No	No	0	S0727
9137-NOQKA	Male	80	No	Yes	No	No	0	S0728
7748-UMTRK	Female	80	No	Yes	No	Yes	1	S0729
6463-MVYRY	Female	67	No	Yes	No	No	0	S0730
4526-ZJJTM	Female	72	No	Yes	Yes	No	0	S0731
5315-CKEQK	Male	73	No	Yes	Yes	Yes	2	S0732
0907-HQNTS	Female	74	No	Yes	Yes	No	0	S0733
8250-ZNGGW	Female	79	No	Yes	No	No	0	S0734
8166-ORCHU	Male	73	No	Yes	Yes	No	0	S0735
1855-CFULU	Female	65	No	Yes	No	No	0	S0736
8628-MFKAX	Female	79	No	Yes	Yes	No	0	S0737
9508-ILZDG	Female	79	No	Yes	No	No	0	S0738
6128-AQBMT	Male	65	No	Yes	Yes	No	0	S0739
4295-YURET	Female	78	No	Yes	Yes	Yes	1	S0740
7693-QPEFS	Male	75	No	Yes	No	No	0	S0741
0924-BJCRC	Female	70	No	Yes	Yes	No	0	S0742
5533-NHFRF	Male	75	No	Yes	No	No	0	S0743
4360-QRAVE	Male	75	No	Yes	No	No	0	S0744
8433-WPJTV	Female	76	No	Yes	Yes	Yes	3	S0745
5387-ASZNZ	Female	72	No	Yes	No	No	0	S0746
2277-DJJDL	Male	69	No	Yes	Yes	No	0	S0747
6963-EZQEE	Male	69	No	Yes	Yes	No	0	S0748
2452-KDRRH	Male	76	No	Yes	No	No	0	S0749
5248-RPYWW	Female	78	No	Yes	Yes	Yes	1	S0750
7923-IYJWY	Male	68	No	Yes	No	No	0	S0751
1658-TJVOA	Female	65	No	Yes	No	No	0	S0752
0674-DGMAQ	Male	78	No	Yes	Yes	No	0	S0753
2761-XECQW	Male	67	No	Yes	Yes	No	0	S0754
8059-UDZFY	Female	73	No	Yes	No	Yes	2	S0755
7740-BTPUX	Male	72	No	Yes	Yes	No	0	S0756
8648-PFRMP	Female	71	No	Yes	No	No	0	S0757
8996-ZROXE	Male	78	No	Yes	No	No	0	S0758
2207-QPJED	Female	66	No	Yes	Yes	No	0	S0759
0516-QREYC	Female	78	No	Yes	No	No	0	S0760
3865-QBWSJ	Male	76	No	Yes	No	Yes	2	S0761
5857-TYBCJ	Male	72	No	Yes	Yes	No	0	S0762
4176-RELJR	Male	73	No	Yes	No	No	0	S0763
7924-GJZFI	Female	75	No	Yes	Yes	No	0	S0764
5897-ZYEKH	Female	74	No	Yes	Yes	No	0	S0765
5456-ITGIC	Male	76	No	Yes	Yes	No	0	S0766
8070-AAWZP	Male	68	No	Yes	Yes	No	0	S0767
6860-YRJZP	Male	66	No	Yes	No	No	0	S0768
9391-DXGGG	Female	70	No	Yes	No	No	0	S0769
9844-FELAJ	Female	65	No	Yes	Yes	Yes	2	S0770
8395-ETZKQ	Male	73	No	Yes	Yes	Yes	1	S0771
8336-TAVKX	Female	68	No	Yes	Yes	No	0	S0772
0581-BXBUB	Female	76	No	Yes	No	No	0	S0773
5150-ITWWB	Male	65	No	Yes	No	No	0	S0774
9281-OFDMF	Male	76	No	Yes	No	No	0	S0775
7636-OWBPG	Male	79	No	Yes	No	No	0	S0776
0549-CYCQN	Male	69	No	Yes	No	No	0	S0777
0928-JMXNP	Male	78	No	Yes	Yes	No	0	S0778
3629-ZNKXA	Male	77	No	Yes	No	No	0	S0779
4827-LTQRJ	Female	70	No	Yes	Yes	Yes	2	S0780
0136-IFMYD	Male	71	No	Yes	Yes	No	0	S0781
5144-TVGLP	Male	68	No	Yes	No	No	0	S0782
9659-ZTWSM	Male	71	No	Yes	Yes	No	0	S0783
2195-VVRJF	Male	74	No	Yes	Yes	No	0	S0784
1125-SNVCK	Female	78	No	Yes	No	No	0	S0785
2545-EBUPK	Female	70	No	Yes	No	No	0	S0786
2172-EJXVF	Female	65	No	Yes	No	No	0	S0787
8659-HDIYE	Female	68	No	Yes	No	No	0	S0788
4680-KUTAJ	Female	73	No	Yes	No	No	0	S0789
2883-ILGWO	Male	68	No	Yes	No	No	0	S0790
1167-OYZJF	Female	65	No	Yes	Yes	No	0	S0791
4806-DXQCE	Female	77	No	Yes	Yes	No	0	S0792
5996-NRVXR	Male	68	No	Yes	Yes	No	0	S0793
0100-DUVFC	Male	66	No	Yes	Yes	No	0	S0794
5397-TUPSH	Male	76	No	Yes	Yes	No	0	S0795
6773-LQTVT	Female	67	No	Yes	Yes	Yes	1	S0796
9402-ORRAH	Female	80	No	Yes	No	No	0	S0797
4840-ORQXB	Female	67	No	Yes	No	No	0	S0798
3982-DQLUS	Male	78	No	Yes	Yes	Yes	1	S0799
3756-VNWDH	Male	66	No	Yes	Yes	No	0	S0800
2921-XWDJH	Female	76	No	Yes	Yes	No	0	S0801
9799-CAYJJ	Female	79	No	Yes	Yes	No	0	S0802
6814-ZPWFQ	Male	67	No	Yes	No	No	0	S0803
5019-GQVCR	Male	74	No	Yes	No	No	0	S0804
2880-FPNAE	Male	69	No	Yes	Yes	No	0	S0805
1568-BEKZM	Male	65	No	Yes	Yes	No	0	S0806
2045-BMBTJ	Female	80	No	Yes	No	No	0	S0807
6741-EGCBI	Male	69	No	Yes	No	No	0	S0808
1730-ZMAME	Female	74	No	Yes	No	No	0	S0809
5913-INRQV	Male	71	No	Yes	Yes	No	0	S0810
6185-TASNN	Male	71	No	Yes	No	No	0	S0811
1925-LFCZZ	Male	71	No	Yes	No	No	0	S0812
8707-RMEZH	Female	67	No	Yes	Yes	No	0	S0813
9373-WSLOY	Male	80	No	Yes	Yes	No	0	S0814
9819-FBNSV	Male	75	No	Yes	Yes	No	0	S0815
9544-PYPSJ	Female	67	No	Yes	Yes	Yes	2	S0816
3878-AVSOQ	Female	68	No	Yes	No	No	0	S0817
3258-SYSWS	Male	75	No	Yes	No	No	0	S0818
0512-FLFDW	Female	74	No	Yes	Yes	No	0	S0819
2107-FBPTK	Female	80	No	Yes	No	No	0	S0820
1016-DJTSV	Male	66	No	Yes	No	No	0	S0821
5699-BNCAS	Male	79	No	Yes	No	No	0	S0822
2900-PHPLN	Female	73	No	Yes	Yes	No	0	S0823
4039-PIMHX	Male	74	No	Yes	Yes	No	0	S0824
7826-VVKWT	Female	69	No	Yes	Yes	Yes	1	S0825
5288-AHOUP	Male	71	No	Yes	No	No	0	S0826
7134-HBPBS	Female	65	No	Yes	No	No	0	S0827
4415-WNGVR	Female	73	No	Yes	Yes	No	0	S0828
1309-XGFSN	Male	72	No	Yes	Yes	Yes	1	S0829
0650-BWOZN	Female	71	No	Yes	No	No	0	S0830
4304-XUMGI	Male	74	No	Yes	Yes	Yes	2	S0831
9481-IEBZY	Male	69	No	Yes	Yes	No	0	S0832
1080-BWSYE	Male	76	No	Yes	Yes	No	0	S0833
3786-WOVKF	Female	69	No	Yes	Yes	No	0	S0834
5816-SCGFC	Female	73	No	Yes	No	No	0	S0835
9278-VZKCD	Female	67	No	Yes	Yes	No	0	S0836
8261-GWDBQ	Female	70	No	Yes	Yes	No	0	S0837
6173-GOLSU	Male	79	No	Yes	Yes	No	0	S0838
8720-RQSBJ	Male	69	No	Yes	No	No	0	S0839
7225-CBZPL	Male	79	No	Yes	Yes	No	0	S0840
3692-JHONH	Female	70	No	Yes	Yes	No	0	S0841
1200-TUZHR	Female	70	No	Yes	No	No	0	S0842
7130-CTCUS	Male	79	No	Yes	Yes	No	0	S0843
0420-HLGXF	Female	72	No	Yes	No	No	0	S0844
3657-COGMW	Female	76	No	Yes	No	No	0	S0845
4334-HOWRP	Male	70	No	Yes	Yes	No	0	S0846
4098-NAUKP	Male	70	No	Yes	Yes	Yes	1	S0847
3308-JSGML	Male	77	No	Yes	Yes	No	0	S0848
6199-IWKGC	Female	71	No	Yes	Yes	No	0	S0849
2675-DHUTR	Male	80	No	Yes	Yes	No	0	S0850
7446-YPODE	Male	75	No	Yes	No	No	0	S0851
9522-BNTHX	Female	72	No	Yes	No	No	0	S0852
0531-ZZJWQ	Male	68	No	Yes	Yes	No	0	S0853
2688-BHGOG	Male	73	No	Yes	No	No	0	S0854
0916-QOFDP	Female	79	No	Yes	Yes	Yes	1	S0855
8910-LEDAG	Male	72	No	Yes	Yes	No	0	S0856
3452-GWUIN	Female	78	No	Yes	Yes	No	0	S0857
7278-CKDNC	Male	76	No	Yes	No	No	0	S0858
8450-UYIBU	Female	77	No	Yes	No	No	0	S0859
3836-FZSDJ	Male	69	No	Yes	Yes	No	0	S0860
0187-QSXOE	Male	71	No	Yes	Yes	No	0	S0861
7733-UDMTP	Female	65	No	Yes	No	No	0	S0862
6904-JLBGY	Female	78	No	Yes	No	No	0	S0863
6917-YACBP	Female	80	No	Yes	No	No	0	S0864
4223-WOZCM	Male	71	No	Yes	No	No	0	S0865
5917-RYRMG	Male	79	No	Yes	No	No	0	S0866
8224-DWCKX	Male	78	No	Yes	No	No	0	S0867
1768-HNVGJ	Female	80	No	Yes	No	No	0	S0868
4395-PZMSN	Male	67	No	Yes	No	No	0	S0869
5446-DKWYW	Female	74	No	Yes	Yes	Yes	1	S0870
8107-KNCIM	Male	73	No	Yes	Yes	No	0	S0871
5451-YHYPW	Female	75	No	Yes	Yes	No	0	S0872
7629-WFGLW	Female	80	No	Yes	Yes	No	0	S0873
8818-DOPVL	Female	65	No	Yes	No	No	0	S0874
7044-YAACC	Male	70	No	Yes	Yes	No	0	S0875
8189-XRIKE	Female	80	No	Yes	No	No	0	S0876
3740-RLMVT	Male	79	No	Yes	Yes	No	0	S0877
2186-QZEYA	Female	68	No	Yes	No	No	0	S0878
5599-HVLTW	Female	73	No	Yes	No	No	0	S0879
9208-OLGAQ	Female	70	No	Yes	No	No	0	S0880
3244-CQPHU	Female	77	No	Yes	No	No	0	S0881
2674-MLXMN	Female	73	No	Yes	No	No	0	S0882
9708-HPXWZ	Male	74	No	Yes	No	No	0	S0883
5792-JALQC	Female	78	No	Yes	No	No	0	S0884
2675-OTVVJ	Male	76	No	Yes	Yes	No	0	S0885
0537-QYZZN	Male	66	No	Yes	Yes	Yes	2	S0886
3340-QBBFM	Male	65	No	Yes	Yes	No	0	S0887
2277-VWCNI	Female	65	No	Yes	No	No	0	S0888
7576-JMYWV	Female	76	No	Yes	Yes	Yes	1	S0889
5227-JSCFE	Male	74	No	Yes	Yes	No	0	S0890
1608-GMEWB	Male	76	No	Yes	No	No	0	S0891
2665-NPTGL	Female	79	No	Yes	Yes	No	0	S0892
0442-ZXKVS	Female	79	No	Yes	Yes	No	0	S0893
